Institution Code,Institution Name,City,State,Country,Institution Type,Field of study,Credential Level,Official Program Pass/Zone/Fail,Debt-to-Earnings Annual Rate,Debt (numerator),Annual Earnings (denominator),Debt-to-Earnings Annual Rate Pass/Fail/Zone,Debt-to-Earnings Discretionary Income Rate,Debt Discretionary Income Rate (numerator),Earnings Discretionary Income Rate (denominator),Debt-to-Earnings Discretionary Income Rate Pass/Fail/Zone,Mean  Annual Earnings From SSA,Median Annual Earnings from SSA,Field Study Grouped
33803,STAR CAREER ACADEMY,SYOSSET,NY,United States,PROPRIETARY LESS THAN 2 YEARS,"RESTAURANT, CULINARY, AND CATERING MANAGEMENT/MANAGER.",01 - UNDERGRADUATE CERTIFICATE,PASS,7.16,1356,18927,PASS,106.6,1356,1272,FAIL,18927,15061,Management & Administration
33803,STAR CAREER ACADEMY,SYOSSET,NY,United States,PROPRIETARY LESS THAN 2 YEARS,FOOD PREPARATION/PROFESSIONAL COOKING/KITCHEN ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,3.1,969,31232,PASS,7.13,969,13577,PASS,29060,31232,Others
33803,STAR CAREER ACADEMY,SYOSSET,NY,United States,PROPRIETARY LESS THAN 2 YEARS,MEDICAL INSURANCE CODING SPECIALIST/CODER.,01 - UNDERGRADUATE CERTIFICATE,ZONE,8.84,1311,14820,ZONE,100,1311,0,FAIL,14820,12430,Health field
33803,STAR CAREER ACADEMY,SYOSSET,NY,United States,PROPRIETARY LESS THAN 2 YEARS,"HEALTH AND MEDICAL ADMINISTRATIVE SERVICES, OTHER.",01 - UNDERGRADUATE CERTIFICATE,PASS,0.53,110,20396,PASS,4.01,110,2741,PASS,20396,19552,Health field
33803,STAR CAREER ACADEMY,SYOSSET,NY,United States,PROPRIETARY LESS THAN 2 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,7.8,1216,15570,PASS,100,1216,0,FAIL,15570,13647,Health field
33803,STAR CAREER ACADEMY,SYOSSET,NY,United States,PROPRIETARY LESS THAN 2 YEARS,CARDIOVASCULAR TECHNOLOGY/TECHNOLOGIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,0.23,49,21229,PASS,1.37,49,3574,PASS,21229,18216,Sciences
33803,STAR CAREER ACADEMY,SYOSSET,NY,United States,PROPRIETARY LESS THAN 2 YEARS,ELECTROCARDIOGRAPH TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.97,1311,18801,PASS,114.39,1311,1146,FAIL,18801,17228,Sciences
33803,STAR CAREER ACADEMY,SYOSSET,NY,United States,PROPRIETARY LESS THAN 2 YEARS,SURGICAL TECHNOLOGY/TECHNOLOGIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.69,1434,25199,PASS,19,1434,7544,PASS,25199,24761,Health field
33803,STAR CAREER ACADEMY,SYOSSET,NY,United States,PROPRIETARY LESS THAN 2 YEARS,RENAL/DIALYSIS TECHNOLOGIST/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,7.75,1645,21224,PASS,46.09,1645,3569,FAIL,21067,21224,Others
33803,STAR CAREER ACADEMY,SYOSSET,NY,United States,PROPRIETARY LESS THAN 2 YEARS,"HOTEL, MOTEL, AND RESTAURANT MANAGEMENT.",01 - UNDERGRADUATE CERTIFICATE,PASS,0.24,68,27828,PASS,0.66,68,10173,PASS,27828,24297,Management & Administration
33823,BRADFORD-UNION TECHNICAL CENTER,STARKE,FL,United States,PUBLIC 2 TO 3 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,10122,PASS,0,0,0,PASS,9575,10122,Others
33903,LINCOLN TECHNICAL INSTITUTE,FERN PARK,FL,United States,PROPRIETARY 2 TO 3 YEARS,DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.39,1311,20493,PASS,46.19,1311,2838,FAIL,18883,20493,Health field
33903,LINCOLN TECHNICAL INSTITUTE,FERN PARK,FL,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,8.2,1618,19713,ZONE,78.62,1618,2058,FAIL,18241,19713,Health field
33903,LINCOLN TECHNICAL INSTITUTE,FERN PARK,FL,United States,PROPRIETARY 2 TO 3 YEARS,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,8.75,2623,29965,ZONE,21.3,2623,12310,ZONE,29440,29965,Health field
33953,ICDC COLLEGE,HUNTINGTON PARK,CA,United States,PROPRIETARY 2 TO 3 YEARS,LEGAL ASSISTANT/PARALEGAL.,01 - UNDERGRADUATE CERTIFICATE,ZONE,8.7,1305,14990,ZONE,100,1305,0,FAIL,14990,12971,Others
33953,ICDC COLLEGE,HUNTINGTON PARK,CA,United States,PROPRIETARY 2 TO 3 YEARS,ADDICTION PREVENTION AND TREATMENT.,01 - UNDERGRADUATE CERTIFICATE,PASS,10.09,1305,12930,ZONE,100,1305,0,FAIL,12930,9735,Others
33953,ICDC COLLEGE,HUNTINGTON PARK,CA,United States,PROPRIETARY 2 TO 3 YEARS,HOMELAND SECURITY.,02 - ASSOCIATES DEGREE,FAIL,14.43,3261,22594,FAIL,66.02,3261,4939,FAIL,22594,21680,Others
33953,ICDC COLLEGE,HUNTINGTON PARK,CA,United States,PROPRIETARY 2 TO 3 YEARS,"HOMELAND SECURITY, OTHER.",01 - UNDERGRADUATE CERTIFICATE,PASS,7.19,1305,18142,PASS,267.96,1305,487,FAIL,18142,16513,Others
33953,ICDC COLLEGE,HUNTINGTON PARK,CA,United States,PROPRIETARY 2 TO 3 YEARS,COMPUTER INSTALLATION AND REPAIR TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,ZONE,9.26,1296,13993,ZONE,100,1296,0,FAIL,13993,13247,Sciences
33953,ICDC COLLEGE,HUNTINGTON PARK,CA,United States,PROPRIETARY 2 TO 3 YEARS,GRAPHIC DESIGN.,01 - UNDERGRADUATE CERTIFICATE,FAIL,13.42,1305,9718,FAIL,100,1305,0,FAIL,9718,6255,Others
33953,ICDC COLLEGE,HUNTINGTON PARK,CA,United States,PROPRIETARY 2 TO 3 YEARS,DENTAL LABORATORY TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,FAIL,12.92,1305,10096,FAIL,100,1305,0,FAIL,10096,3865,Health field
33953,ICDC COLLEGE,HUNTINGTON PARK,CA,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL OFFICE MANAGEMENT/ADMINISTRATION.,01 - UNDERGRADUATE CERTIFICATE,ZONE,9.5,1305,13734,ZONE,100,1305,0,FAIL,13734,11682,Health field
33953,ICDC COLLEGE,HUNTINGTON PARK,CA,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,ZONE,11.18,1305,11667,ZONE,100,1305,0,FAIL,11667,10685,Health field
33953,ICDC COLLEGE,HUNTINGTON PARK,CA,United States,PROPRIETARY 2 TO 3 YEARS,PHYSICAL THERAPY TECHNICIAN/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,ZONE,11.32,1305,11524,ZONE,100,1305,0,FAIL,11524,10007,Health field
33953,ICDC COLLEGE,HUNTINGTON PARK,CA,United States,PROPRIETARY 2 TO 3 YEARS,SUBSTANCE ABUSE/ADDICTION COUNSELING.,02 - ASSOCIATES DEGREE,FAIL,18.59,3278,17626,FAIL,100,3278,0,FAIL,17626,13610,Others
33953,ICDC COLLEGE,HUNTINGTON PARK,CA,United States,PROPRIETARY 2 TO 3 YEARS,ACCOUNTING TECHNOLOGY/TECHNICIAN AND BOOKKEEPING.,01 - UNDERGRADUATE CERTIFICATE,PASS,7.89,1305,16522,PASS,100,1305,0,FAIL,16522,14958,Sciences
33993,BRYAN COLLEGE,GOLD RIVER,CA,United States,PROPRIETARY 2 TO 3 YEARS,PHYSICAL FITNESS TECHNICIAN.,02 - ASSOCIATES DEGREE,ZONE,12.66,2623,20715,FAIL,85.71,2623,3060,FAIL,20715,18855,Others
33993,BRYAN COLLEGE,GOLD RIVER,CA,United States,PROPRIETARY 2 TO 3 YEARS,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,02 - ASSOCIATES DEGREE,FAIL,16.11,2554,15845,FAIL,100,2554,0,FAIL,15845,13884,Health field
34003,QUEST COLLEGE,SAN ANTONIO,TX,United States,PROPRIETARY 2 TO 3 YEARS,HEALTH INFORMATION/MEDICAL RECORDS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,7.4,1241,16761,PASS,100,1241,0,FAIL,16474,16761,Health field
34003,QUEST COLLEGE,SAN ANTONIO,TX,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,ZONE,8.14,1238,15195,ZONE,100,1238,0,FAIL,15195,13792,Health field
34095,CHESTER CAREER COLLEGE,CHESTER,VA,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL INSURANCE SPECIALIST/MEDICAL BILLER.,01 - UNDERGRADUATE CERTIFICATE,PASS,4.13,739,17857,PASS,365.84,739,202,FAIL,17857,14037,Health field
34095,CHESTER CAREER COLLEGE,CHESTER,VA,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,02 - ASSOCIATES DEGREE,PASS,6.13,1122,18286,PASS,177.81,1122,631,FAIL,17249,18286,Health field
34095,CHESTER CAREER COLLEGE,CHESTER,VA,United States,PROPRIETARY 2 TO 3 YEARS,PHARMACY TECHNICIAN/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,2.83,458,16178,PASS,100,458,0,FAIL,16178,14312,Health field
34095,CHESTER CAREER COLLEGE,CHESTER,VA,United States,PROPRIETARY 2 TO 3 YEARS,SURGICAL TECHNOLOGY/TECHNOLOGIST.,02 - ASSOCIATES DEGREE,PASS,6.39,1508,23563,PASS,25.52,1508,5908,ZONE,22323,23563,Health field
34095,CHESTER CAREER COLLEGE,CHESTER,VA,United States,PROPRIETARY 2 TO 3 YEARS,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,3.34,1154,34549,PASS,6.83,1154,16894,PASS,33568,34549,Health field
34096,BENNETT CAREER INSTITUTE,WASHINGTON,DC,United States,PROPRIETARY LESS THAN 2 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,2.97,501,16816,PASS,100,501,0,FAIL,16816,12467,Others
34096,BENNETT CAREER INSTITUTE,WASHINGTON,DC,United States,PROPRIETARY LESS THAN 2 YEARS,BARBERING/BARBER.,01 - UNDERGRADUATE CERTIFICATE,PASS,4.24,265,6240,PASS,100,265,0,FAIL,6240,0,Others
34114,INTERNATIONAL TRAINING CAREERS,MIAMI,FL,United States,"PRIVATE, NOT-FOR-PROFIT LESS THAN 2 YEARS",NURSING ASSISTANT/AIDE AND PATIENT CARE ASSISTANT/AIDE.,01 - UNDERGRADUATE CERTIFICATE,ZONE,8.75,1089,12443,ZONE,100,1089,0,FAIL,12443,12031,Health field
34133,MOUNTAINLAND APPLIED TECHNOLOGY COLLEGE,LEHI,UT,United States,PUBLIC 2 TO 3 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,8504,PASS,0,0,0,PASS,8504,4978,Others
34133,MOUNTAINLAND APPLIED TECHNOLOGY COLLEGE,LEHI,UT,United States,PUBLIC 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,18078,PASS,0,0,423,PASS,18078,17861,Health field
34145,ACUPUNCTURE AND MASSAGE COLLEGE,MIAMI,FL,United States,PROPRIETARY 4 YEARS OR MORE,ACUPUNCTURE AND ORIENTAL MEDICINE.,05 - MASTERS DEGREE,FAIL,19.3,4739,24551,FAIL,68.72,4739,6896,FAIL,24551,13598,Others
34145,ACUPUNCTURE AND MASSAGE COLLEGE,MIAMI,FL,United States,PROPRIETARY 4 YEARS OR MORE,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.35,1311,20639,PASS,43.93,1311,2984,FAIL,20639,18552,Health field
34163,COMPUTER SYSTEMS INSTITUTE,SKOKIE,IL,United States,PROPRIETARY LESS THAN 2 YEARS,COMPUTER SUPPORT SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.25,1311,20958,PASS,39.69,1311,3303,FAIL,20958,16652,Others
34163,COMPUTER SYSTEMS INSTITUTE,SKOKIE,IL,United States,PROPRIETARY LESS THAN 2 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,ZONE,9.43,1311,13889,ZONE,100,1311,0,FAIL,13889,12915,Health field
34163,COMPUTER SYSTEMS INSTITUTE,SKOKIE,IL,United States,PROPRIETARY LESS THAN 2 YEARS,RECEPTIONIST.,01 - UNDERGRADUATE CERTIFICATE,ZONE,10.71,1311,12232,ZONE,100,1311,0,FAIL,12232,10999,Others
34165,DALLAS NURSING INSTITUTE,DALLAS,TX,United States,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.62,2485,44208,PASS,9.35,2485,26553,PASS,44208,43158,Health field
34223,MILAN INSTITUTE,SAN ANTONIO,TX,United States,PROPRIETARY 2 TO 3 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,FAIL,14.85,1800,12118,FAIL,100,1800,0,FAIL,12118,10309,Others
34223,MILAN INSTITUTE,SAN ANTONIO,TX,United States,PROPRIETARY 2 TO 3 YEARS,AESTHETICIAN/ESTHETICIAN AND SKIN CARE SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.87,874,12707,PASS,100,874,0,FAIL,12707,9612,Others
34223,MILAN INSTITUTE,SAN ANTONIO,TX,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL ADMINISTRATIVE/EXECUTIVE ASSISTANT AND MEDICAL SECRETARY.,01 - UNDERGRADUATE CERTIFICATE,ZONE,8.61,1311,15212,ZONE,100,1311,0,FAIL,14251,15212,Health field
34223,MILAN INSTITUTE,SAN ANTONIO,TX,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.14,913,17736,PASS,999.99,913,81,FAIL,17707,17736,Health field
34223,MILAN INSTITUTE,SAN ANTONIO,TX,United States,PROPRIETARY 2 TO 3 YEARS,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.9,938,13578,PASS,100,938,0,FAIL,13578,9861,Health field
34223,MILAN INSTITUTE,SAN ANTONIO,TX,United States,PROPRIETARY 2 TO 3 YEARS,"ADMINISTRATIVE ASSISTANT AND SECRETARIAL SCIENCE, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,5.65,913,16156,PASS,100,913,0,FAIL,16156,15894,Sciences
34244,FORTIS COLLEGE,HOUSTON,TX,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL OFFICE ASSISTANT/SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,7.09,1266,17852,PASS,642.63,1266,197,FAIL,16941,17852,Health field
34244,FORTIS COLLEGE,HOUSTON,TX,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL INSURANCE SPECIALIST/MEDICAL BILLER.,01 - UNDERGRADUATE CERTIFICATE,PASS,7.8,1592,20405,PASS,57.89,1592,2750,FAIL,20065,20405,Health field
34244,FORTIS COLLEGE,HOUSTON,TX,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.86,1190,17343,PASS,100,1190,0,FAIL,17343,16702,Health field
34244,FORTIS COLLEGE,HOUSTON,TX,United States,PROPRIETARY 2 TO 3 YEARS,SURGICAL TECHNOLOGY/TECHNOLOGIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,9.28,2359,25402,ZONE,30.45,2359,7747,FAIL,25339,25402,Health field
34244,FORTIS COLLEGE,HOUSTON,TX,United States,PROPRIETARY 2 TO 3 YEARS,STERILE PROCESSING TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.36,1191,22195,PASS,26.23,1191,4540,ZONE,22195,21643,Sciences
34244,FORTIS COLLEGE,HOUSTON,TX,United States,PROPRIETARY 2 TO 3 YEARS,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.16,2239,43389,PASS,8.7,2239,25734,PASS,43389,40667,Health field
34263,COLLEGE OF HEALTH CARE PROFESSIONS (THE),AUSTIN,TX,United States,PROPRIETARY 2 TO 3 YEARS,DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,4.06,1051,25842,PASS,12.83,1051,8187,PASS,22714,25842,Health field
34263,COLLEGE OF HEALTH CARE PROFESSIONS (THE),AUSTIN,TX,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL INSURANCE CODING SPECIALIST/CODER.,01 - UNDERGRADUATE CERTIFICATE,PASS,4.59,1145,24926,PASS,15.74,1145,7271,PASS,24926,22454,Health field
34263,COLLEGE OF HEALTH CARE PROFESSIONS (THE),AUSTIN,TX,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.37,993,18478,PASS,120.65,993,823,FAIL,18478,17718,Health field
34263,COLLEGE OF HEALTH CARE PROFESSIONS (THE),AUSTIN,TX,United States,PROPRIETARY 2 TO 3 YEARS,RADIOLOGIC TECHNOLOGY/SCIENCE - RADIOGRAPHER.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.7,1766,26355,PASS,20.29,1766,8700,ZONE,26355,26180,Sciences
34275,UNIVERSITY OF ANTELOPE VALLEY,LANCASTER,CA,United States,PROPRIETARY 4 YEARS OR MORE,CRIMINAL JUSTICE/LAW ENFORCEMENT ADMINISTRATION.,02 - ASSOCIATES DEGREE,FAIL,16.88,2440,14453,FAIL,100,2440,0,FAIL,14453,13241,Management & Administration
34275,UNIVERSITY OF ANTELOPE VALLEY,LANCASTER,CA,United States,PROPRIETARY 4 YEARS OR MORE,"RESTAURANT, CULINARY, AND CATERING MANAGEMENT/MANAGER.",01 - UNDERGRADUATE CERTIFICATE,ZONE,10.11,1209,11951,ZONE,100,1209,0,FAIL,11951,10841,Management & Administration
34275,UNIVERSITY OF ANTELOPE VALLEY,LANCASTER,CA,United States,PROPRIETARY 4 YEARS OR MORE,"RESTAURANT, CULINARY, AND CATERING MANAGEMENT/MANAGER.",02 - ASSOCIATES DEGREE,FAIL,25.25,4253,16843,FAIL,100,4253,0,FAIL,16843,14156,Management & Administration
34275,UNIVERSITY OF ANTELOPE VALLEY,LANCASTER,CA,United States,PROPRIETARY 4 YEARS OR MORE,MEDICAL INSURANCE SPECIALIST/MEDICAL BILLER.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.87,1006,14634,PASS,100,1006,0,FAIL,14634,13765,Health field
34275,UNIVERSITY OF ANTELOPE VALLEY,LANCASTER,CA,United States,PROPRIETARY 4 YEARS OR MORE,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.25,823,13164,PASS,100,823,0,FAIL,13164,12937,Health field
34275,UNIVERSITY OF ANTELOPE VALLEY,LANCASTER,CA,United States,PROPRIETARY 4 YEARS OR MORE,PHARMACY TECHNICIAN/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.65,999,17653,PASS,100,999,0,FAIL,17653,16253,Health field
34275,UNIVERSITY OF ANTELOPE VALLEY,LANCASTER,CA,United States,PROPRIETARY 4 YEARS OR MORE,EMERGENCY MEDICAL TECHNOLOGY/TECHNICIAN (EMT PARAMEDIC).,01 - UNDERGRADUATE CERTIFICATE,PASS,3.03,996,32778,PASS,6.58,996,15123,PASS,32778,31173,Health field
34275,UNIVERSITY OF ANTELOPE VALLEY,LANCASTER,CA,United States,PROPRIETARY 4 YEARS OR MORE,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,ZONE,11.78,969,8223,ZONE,100,969,0,FAIL,8223,6779,Health field
34275,UNIVERSITY OF ANTELOPE VALLEY,LANCASTER,CA,United States,PROPRIETARY 4 YEARS OR MORE,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.32,1723,27251,PASS,17.95,1723,9596,PASS,27122,27251,Health field
34293,SEACOAST CAREER SCHOOLS,SANFORD,ME,United States,PROPRIETARY LESS THAN 2 YEARS,DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,4.29,952,22187,PASS,21,952,4532,ZONE,21358,22187,Health field
34293,SEACOAST CAREER SCHOOLS,SANFORD,ME,United States,PROPRIETARY LESS THAN 2 YEARS,MEDICAL INSURANCE CODING SPECIALIST/CODER.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.11,1242,24277,PASS,18.75,1242,6622,PASS,22464,24277,Health field
34293,SEACOAST CAREER SCHOOLS,SANFORD,ME,United States,PROPRIETARY LESS THAN 2 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.21,1020,19563,PASS,53.45,1020,1908,FAIL,18260,19563,Health field
34293,SEACOAST CAREER SCHOOLS,SANFORD,ME,United States,PROPRIETARY LESS THAN 2 YEARS,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.76,1122,16576,PASS,100,1122,0,FAIL,16576,14551,Health field
34297,EAST WEST COLLEGE OF NATURAL MEDICINE,SARASOTA,FL,United States,PROPRIETARY 4 YEARS OR MORE,ACUPUNCTURE AND ORIENTAL MEDICINE.,07 - FIRST PROFESSIONAL DEGREE,PASS,6.92,4337,23820,PASS*,70.34,4337,6165,FAIL,23820,15424,Others
34303,UNIVERSAL THERAPEUTIC MASSAGE INSTITUTE,ALBUQUERQUE,NM,United States,PROPRIETARY LESS THAN 2 YEARS,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.03,759,15061,PASS,100,759,0,FAIL,15061,13230,Health field
34335,LIA SCHORR INSTITUTE OF COSMETIC SKIN CARE TRAINING,NEW YORK,NY,United States,PROPRIETARY LESS THAN 2 YEARS,"COSMETOLOGY AND RELATED PERSONAL GROOMING ARTS, OTHER.",01 - UNDERGRADUATE CERTIFICATE,PASS,2.55,552,21628,PASS,13.89,552,3973,PASS,21628,12780,Others
34343,FORTIS COLLEGE,ORANGE PARK,FL,United States,PROPRIETARY 2 TO 3 YEARS,CRIMINAL JUSTICE/SAFETY STUDIES.,02 - ASSOCIATES DEGREE,PASS,7.31,1799,24589,PASS,25.94,1799,6934,ZONE,24589,20416,Others
34343,FORTIS COLLEGE,ORANGE PARK,FL,United States,PROPRIETARY 2 TO 3 YEARS,DENTAL ASSISTING/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.36,1133,21130,PASS,32.6,1133,3475,FAIL,18933,21130,Health field
34343,FORTIS COLLEGE,ORANGE PARK,FL,United States,PROPRIETARY 2 TO 3 YEARS,HEALTH INFORMATION/MEDICAL RECORDS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,7.91,1278,16148,PASS,100,1278,0,FAIL,15297,16148,Health field
34343,FORTIS COLLEGE,ORANGE PARK,FL,United States,PROPRIETARY 2 TO 3 YEARS,HEALTH INFORMATION/MEDICAL RECORDS TECHNOLOGY/TECHNICIAN.,02 - ASSOCIATES DEGREE,PASS,6.02,1648,27369,PASS,16.96,1648,9714,PASS,21570,27369,Health field
34343,FORTIS COLLEGE,ORANGE PARK,FL,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL INSURANCE SPECIALIST/MEDICAL BILLER.,01 - UNDERGRADUATE CERTIFICATE,PASS,4.44,1098,24711,PASS,15.56,1098,7056,PASS,21561,24711,Health field
34343,FORTIS COLLEGE,ORANGE PARK,FL,United States,PROPRIETARY 2 TO 3 YEARS,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,5.78,1067,18456,PASS,133.2,1067,801,FAIL,18006,18456,Health field
34343,FORTIS COLLEGE,ORANGE PARK,FL,United States,PROPRIETARY 2 TO 3 YEARS,PHARMACY TECHNICIAN/ASSISTANT.,02 - ASSOCIATES DEGREE,PASS,7.57,1715,22650,PASS,34.33,1715,4995,FAIL,21807,22650,Health field
34343,FORTIS COLLEGE,ORANGE PARK,FL,United States,PROPRIETARY 2 TO 3 YEARS,SURGICAL TECHNOLOGY/TECHNOLOGIST.,02 - ASSOCIATES DEGREE,PASS,7.08,2123,29977,PASS,17.22,2123,12322,PASS,27419,29977,Health field
34404,MARIAN HEALTH CAREERS CENTER,LOS ANGELES,CA,United States,PROPRIETARY LESS THAN 2 YEARS,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,4.58,1752,38210,PASS,8.52,1752,20555,PASS,35317,38210,Health field
34413,IOWA SCHOOL OF BEAUTY,SIOUX CITY,IA,United States,PROPRIETARY 2 TO 3 YEARS,"COSMETOLOGY AND RELATED PERSONAL GROOMING ARTS, OTHER.",01 - UNDERGRADUATE CERTIFICATE,PASS,7.63,1210,15840,PASS,100,1210,0,FAIL,15562,15840,Others
34453,HDS TRUCK DRIVING INSTITUTE,TUCSON,AZ,United States,PROPRIETARY LESS THAN 2 YEARS,TRUCK AND BUS DRIVER/COMMERCIAL VEHICLE OPERATOR AND INSTRUCTOR.,01 - UNDERGRADUATE CERTIFICATE,PASS,3.44,840,24417,PASS,12.42,840,6762,PASS,24417,22771,Others
34503,MARINELLO SCHOOL OF BEAUTY,TOPEKA,KS,United States,PROPRIETARY LESS THAN 2 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,ZONE,9.45,1482,15677,ZONE,100,1482,0,FAIL,15677,13857,Others
34503,MARINELLO SCHOOL OF BEAUTY,TOPEKA,KS,United States,PROPRIETARY LESS THAN 2 YEARS,AESTHETICIAN/ESTHETICIAN AND SKIN CARE SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,6.82,1377,20173,PASS,54.68,1377,2518,FAIL,20173,17090,Others
34534,SHAWNEE BEAUTY COLLEGE,SHAWNEE,OK,United States,PROPRIETARY LESS THAN 2 YEARS,"COSMETOLOGY/COSMETOLOGIST, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,PASS,0,0,9128,PASS,0,0,0,PASS,9128,6663,Others
34557,CORTIVA INSTITUTE - CHICAGO,CHICAGO,IL,United States,PROPRIETARY LESS THAN 2 YEARS,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,7.76,1694,21827,PASS,40.6,1694,4172,FAIL,21827,18784,Health field
